transport,port,port_label,packet_count,byte_count,packet_fraction,byte_fraction
TCP,983,TCP/983,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,984,TCP/984,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,985,TCP/985,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,986,TCP/986,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,988,TCP/988,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,989,TCP/989,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,991,TCP/991,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,994,TCP/994,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,996,TCP/996,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,997,TCP/997,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,998,TCP/998,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
TCP,1008,TCP/1008,1597,95820,2.3805662248167807e-06,6.589354582645298e-07
UDP,5353,UDP/5353,779,55772,1.1612154596945976e-06,3.8353317030191357e-07
UDP,137,UDP/137,667,47016,9.94262787697428e-07,3.2331986543273987e-07
UDP,123,UDP/123,469,27408,6.991143139881466e-07,1.8847947234517045e-07
UDP,138,UDP/138,461,37884,6.871891231312059e-07,2.605208818711485e-07
UDP,1434,UDP/1434,429,20652,6.394883597034433e-07,1.4201977754204831e-07
UDP,500,UDP/500,422,26556,6.290538177036202e-07,1.826204344570325e-07
UDP,5010,UDP/5010,411,19728,6.126566802753267e-07,1.356656096915325e-07
UDP,687,UDP/687,410,19680,6.111660314182092e-07,1.3533552304994726e-07
UDP,6347,UDP/6347,408,19584,6.08184733703974e-07,1.346753497667768e-07
UDP,5351,UDP/5351,407,19588,6.066940848468564e-07,1.347028569869089e-07
UDP,8000,UDP/8000,401,19248,5.97750191704151e-07,1.3236474327568014e-07
UDP,1041,UDP/1041,400,21648,5.962595428470334e-07,1.48869075354942e-07
UDP,8001,UDP/8001,399,19152,5.947688939899158e-07,1.3170456999250964e-07
UDP,5555,UDP/5555,398,19104,5.932782451327982e-07,1.313744833509244e-07
UDP,2049,UDP/2049,397,20016,5.917875962756806e-07,1.3764612954104391e-07
UDP,4000,UDP/4000,395,18960,5.888062985614455e-07,1.303842234261687e-07
UDP,6002,UDP/6002,394,18912,5.873156497043279e-07,1.3005413678458346e-07
UDP,6346,UDP/6346,394,18912,5.873156497043279e-07,1.3005413678458346e-07
UDP,1012,UDP/1012,394,18912,5.873156497043279e-07,1.3005413678458346e-07
UDP,1038,UDP/1038,394,20928,5.873156497043279e-07,1.4391777573116343e-07
UDP,2343,UDP/2343,393,18864,5.858250008472103e-07,1.2972405014299822e-07
UDP,4008,UDP/4008,393,18864,5.858250008472103e-07,1.2972405014299822e-07
UDP,8010,UDP/8010,393,18864,5.858250008472103e-07,1.2972405014299822e-07
UDP,6970,UDP/6970,392,18816,5.843343519900927e-07,1.2939396350141298e-07
UDP,7938,UDP/7938,392,18816,5.843343519900927e-07,1.2939396350141298e-07
UDP,1060,UDP/1060,392,20688,5.843343519900927e-07,1.4226734252323725e-07
UDP,3457,UDP/3457,391,18768,5.828437031329752e-07,1.2906387685982775e-07
UDP,217,UDP/217,391,18768,5.828437031329752e-07,1.2906387685982775e-07
UDP,5000,UDP/5000,389,18672,5.7986240541874e-07,1.2840370357665728e-07
UDP,5500,UDP/5500,389,18672,5.7986240541874e-07,1.2840370357665728e-07
UDP,1645,UDP/1645,388,18944,5.783717565616223e-07,1.302741945456403e-07
UDP,445,UDP/445,388,18624,5.783717565616223e-07,1.2807361693507204e-07
UDP,1045,UDP/1045,388,20208,5.783717565616223e-07,1.3896647610738486e-07
UDP,1048,UDP/1048,388,20208,5.783717565616223e-07,1.3896647610738486e-07
UDP,2161,UDP/2161,387,18576,5.768811077045047e-07,1.277435302934868e-07
UDP,5093,UDP/5093,387,18576,5.768811077045047e-07,1.277435302934868e-07
UDP,1701,UDP/1701,386,19368,5.753904588473872e-07,1.331899598796432e-07
UDP,464,UDP/464,386,18528,5.753904588473872e-07,1.2741344365190157e-07
UDP,539,UDP/539,386,18528,5.753904588473872e-07,1.2741344365190157e-07
UDP,782,UDP/782,386,18528,5.753904588473872e-07,1.2741344365190157e-07
UDP,1066,UDP/1066,386,19968,5.753904588473872e-07,1.3731604289945868e-07
UDP,1124,UDP/1124,385,19776,5.738998099902696e-07,1.3599569633311773e-07
UDP,1901,UDP/1901,384,18432,5.72409161133152e-07,1.267532703687311e-07
UDP,1457,UDP/1457,382,18336,5.694278634189168e-07,1.2609309708556062e-07
UDP,5355,UDP/5355,382,18381,5.694278634189168e-07,1.2640255331204677e-07
UDP,593,UDP/593,382,18336,5.694278634189168e-07,1.2609309708556062e-07
UDP,623,UDP/623,382,18616,5.694278634189168e-07,1.2801860249480784e-07
UDP,1013,UDP/1013,382,18336,5.694278634189168e-07,1.2609309708556062e-07
UDP,1054,UDP/1054,382,19488,5.694278634189168e-07,1.3401517648360632e-07
UDP,1419,UDP/1419,381,18768,5.679372145617993e-07,1.2906387685982775e-07
UDP,1433,UDP/1433,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2763,UDP/2763,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2764,UDP/2764,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2765,UDP/2765,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2766,UDP/2766,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2767,UDP/2767,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2768,UDP/2768,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2769,UDP/2769,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2770,UDP/2770,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2771,UDP/2771,381,18288,5.679372145617993e-07,1.2576301044397539e-07
UDP,2772,UDP/2772,381,18288,5.679372145617993e-07,1.2576301044397539e-07
