port,packet_count,byte_count,packet_fraction,byte_fraction
24007,6,288,8.9438931427055e-09,1.9805198495114233e-09
49396,6,528,8.9438931427055e-09,3.6309530574376093e-09
21206,6,288,8.9438931427055e-09,1.9805198495114233e-09
19227,6,288,8.9438931427055e-09,1.9805198495114233e-09
21383,6,288,8.9438931427055e-09,1.9805198495114233e-09
19718,6,288,8.9438931427055e-09,1.9805198495114233e-09
18994,6,288,8.9438931427055e-09,1.9805198495114233e-09
42078,6,528,8.9438931427055e-09,3.6309530574376093e-09
42080,6,528,8.9438931427055e-09,3.6309530574376093e-09
42082,6,528,8.9438931427055e-09,3.6309530574376093e-09
42084,6,528,8.9438931427055e-09,3.6309530574376093e-09
42086,6,528,8.9438931427055e-09,3.6309530574376093e-09
16430,6,288,8.9438931427055e-09,1.9805198495114233e-09
33866,6,528,8.9438931427055e-09,3.6309530574376093e-09
21083,6,288,8.9438931427055e-09,1.9805198495114233e-09
43133,6,528,8.9438931427055e-09,3.6309530574376093e-09
50497,6,528,8.9438931427055e-09,3.6309530574376093e-09
43325,6,528,8.9438931427055e-09,3.6309530574376093e-09
25280,6,288,8.9438931427055e-09,1.9805198495114233e-09
30303,6,288,8.9438931427055e-09,1.9805198495114233e-09
37761,6,528,8.9438931427055e-09,3.6309530574376093e-09
33604,4,280,5.9625954284703335e-09,1.925505409247217e-09
33642,4,280,5.9625954284703335e-09,1.925505409247217e-09
37590,4,280,5.9625954284703335e-09,1.925505409247217e-09
35308,4,280,5.9625954284703335e-09,1.925505409247217e-09
45056,4,280,5.9625954284703335e-09,1.925505409247217e-09
39498,4,280,5.9625954284703335e-09,1.925505409247217e-09
37906,4,280,5.9625954284703335e-09,1.925505409247217e-09
56602,4,280,5.9625954284703335e-09,1.925505409247217e-09
37702,4,280,5.9625954284703335e-09,1.925505409247217e-09
37058,4,280,5.9625954284703335e-09,1.925505409247217e-09
42908,4,280,5.9625954284703335e-09,1.925505409247217e-09
34908,4,280,5.9625954284703335e-09,1.925505409247217e-09
47526,4,280,5.9625954284703335e-09,1.925505409247217e-09
44640,4,280,5.9625954284703335e-09,1.925505409247217e-09
33942,4,280,5.9625954284703335e-09,1.925505409247217e-09
44770,4,280,5.9625954284703335e-09,1.925505409247217e-09
33116,4,280,5.9625954284703335e-09,1.925505409247217e-09
35772,4,280,5.9625954284703335e-09,1.925505409247217e-09
51244,4,280,5.9625954284703335e-09,1.925505409247217e-09
47384,4,280,5.9625954284703335e-09,1.925505409247217e-09
35186,4,280,5.9625954284703335e-09,1.925505409247217e-09
34518,4,280,5.9625954284703335e-09,1.925505409247217e-09
43746,4,280,5.9625954284703335e-09,1.925505409247217e-09
40266,4,280,5.9625954284703335e-09,1.925505409247217e-09
38488,4,280,5.9625954284703335e-09,1.925505409247217e-09
34788,4,280,5.9625954284703335e-09,1.925505409247217e-09
56644,4,280,5.9625954284703335e-09,1.925505409247217e-09
47680,4,280,5.9625954284703335e-09,1.925505409247217e-09
58156,4,280,5.9625954284703335e-09,1.925505409247217e-09
36442,4,280,5.9625954284703335e-09,1.925505409247217e-09
41928,4,280,5.9625954284703335e-09,1.925505409247217e-09
56606,4,280,5.9625954284703335e-09,1.925505409247217e-09
49242,4,280,5.9625954284703335e-09,1.925505409247217e-09
34542,4,280,5.9625954284703335e-09,1.925505409247217e-09
39984,4,280,5.9625954284703335e-09,1.925505409247217e-09
42110,4,280,5.9625954284703335e-09,1.925505409247217e-09
34496,4,280,5.9625954284703335e-09,1.925505409247217e-09
43244,4,280,5.9625954284703335e-09,1.925505409247217e-09
44976,4,280,5.9625954284703335e-09,1.925505409247217e-09
50488,4,280,5.9625954284703335e-09,1.925505409247217e-09
51942,4,280,5.9625954284703335e-09,1.925505409247217e-09
41584,4,280,5.9625954284703335e-09,1.925505409247217e-09
36958,4,280,5.9625954284703335e-09,1.925505409247217e-09
49334,4,280,5.9625954284703335e-09,1.925505409247217e-09
40144,4,280,5.9625954284703335e-09,1.925505409247217e-09
42420,4,280,5.9625954284703335e-09,1.925505409247217e-09
39874,4,280,5.9625954284703335e-09,1.925505409247217e-09
58986,4,280,5.9625954284703335e-09,1.925505409247217e-09
43130,4,280,5.9625954284703335e-09,1.925505409247217e-09
42400,4,280,5.9625954284703335e-09,1.925505409247217e-09
34350,4,280,5.9625954284703335e-09,1.925505409247217e-09
44910,4,280,5.9625954284703335e-09,1.925505409247217e-09
59778,4,280,5.9625954284703335e-09,1.925505409247217e-09
46582,4,280,5.9625954284703335e-09,1.925505409247217e-09
33580,4,280,5.9625954284703335e-09,1.925505409247217e-09
40042,4,280,5.9625954284703335e-09,1.925505409247217e-09
44778,4,280,5.9625954284703335e-09,1.925505409247217e-09
41066,4,280,5.9625954284703335e-09,1.925505409247217e-09
37394,4,280,5.9625954284703335e-09,1.925505409247217e-09
52966,4,280,5.9625954284703335e-09,1.925505409247217e-09
38768,4,280,5.9625954284703335e-09,1.925505409247217e-09
47112,4,280,5.9625954284703335e-09,1.925505409247217e-09
53344,4,280,5.9625954284703335e-09,1.925505409247217e-09
47956,4,280,5.9625954284703335e-09,1.925505409247217e-09
35974,4,280,5.9625954284703335e-09,1.925505409247217e-09
36316,4,280,5.9625954284703335e-09,1.925505409247217e-09
34900,4,280,5.9625954284703335e-09,1.925505409247217e-09
41130,4,280,5.9625954284703335e-09,1.925505409247217e-09
47170,4,280,5.9625954284703335e-09,1.925505409247217e-09
39520,4,280,5.9625954284703335e-09,1.925505409247217e-09
44644,4,280,5.9625954284703335e-09,1.925505409247217e-09
55854,4,280,5.9625954284703335e-09,1.925505409247217e-09
45430,4,280,5.9625954284703335e-09,1.925505409247217e-09
41894,4,280,5.9625954284703335e-09,1.925505409247217e-09
49502,4,280,5.9625954284703335e-09,1.925505409247217e-09
35370,4,280,5.9625954284703335e-09,1.925505409247217e-09
36614,4,280,5.9625954284703335e-09,1.925505409247217e-09
49112,4,280,5.9625954284703335e-09,1.925505409247217e-09
50386,4,280,5.9625954284703335e-09,1.925505409247217e-09
35182,4,280,5.9625954284703335e-09,1.925505409247217e-09
44088,4,280,5.9625954284703335e-09,1.925505409247217e-09
50272,4,280,5.9625954284703335e-09,1.925505409247217e-09
32928,4,280,5.9625954284703335e-09,1.925505409247217e-09
45588,4,280,5.9625954284703335e-09,1.925505409247217e-09
36378,4,280,5.9625954284703335e-09,1.925505409247217e-09
50178,4,280,5.9625954284703335e-09,1.925505409247217e-09
33924,4,280,5.9625954284703335e-09,1.925505409247217e-09
50548,4,280,5.9625954284703335e-09,1.925505409247217e-09
49268,4,280,5.9625954284703335e-09,1.925505409247217e-09
37168,4,280,5.9625954284703335e-09,1.925505409247217e-09
48932,4,280,5.9625954284703335e-09,1.925505409247217e-09
45746,4,280,5.9625954284703335e-09,1.925505409247217e-09
35118,4,280,5.9625954284703335e-09,1.925505409247217e-09
43748,4,280,5.9625954284703335e-09,1.925505409247217e-09
39330,4,280,5.9625954284703335e-09,1.925505409247217e-09
38126,4,280,5.9625954284703335e-09,1.925505409247217e-09
50804,4,280,5.9625954284703335e-09,1.925505409247217e-09
36348,4,280,5.9625954284703335e-09,1.925505409247217e-09
33886,4,280,5.9625954284703335e-09,1.925505409247217e-09
46692,4,280,5.9625954284703335e-09,1.925505409247217e-09
55006,4,280,5.9625954284703335e-09,1.925505409247217e-09
34944,4,280,5.9625954284703335e-09,1.925505409247217e-09
34054,4,280,5.9625954284703335e-09,1.925505409247217e-09
50210,4,280,5.9625954284703335e-09,1.925505409247217e-09
37404,4,280,5.9625954284703335e-09,1.925505409247217e-09
51204,4,280,5.9625954284703335e-09,1.925505409247217e-09
35650,4,280,5.9625954284703335e-09,1.925505409247217e-09
54094,4,280,5.9625954284703335e-09,1.925505409247217e-09
35296,4,280,5.9625954284703335e-09,1.925505409247217e-09
42418,4,280,5.9625954284703335e-09,1.925505409247217e-09
42886,4,280,5.9625954284703335e-09,1.925505409247217e-09
37320,4,280,5.9625954284703335e-09,1.925505409247217e-09
44988,4,280,5.9625954284703335e-09,1.925505409247217e-09
45878,4,280,5.9625954284703335e-09,1.925505409247217e-09
46328,4,280,5.9625954284703335e-09,1.925505409247217e-09
50198,4,280,5.9625954284703335e-09,1.925505409247217e-09
47128,4,280,5.9625954284703335e-09,1.925505409247217e-09
49494,4,280,5.9625954284703335e-09,1.925505409247217e-09
40352,4,280,5.9625954284703335e-09,1.925505409247217e-09
52782,4,280,5.9625954284703335e-09,1.925505409247217e-09
46854,4,280,5.9625954284703335e-09,1.925505409247217e-09
48042,4,280,5.9625954284703335e-09,1.925505409247217e-09
48000,4,280,5.9625954284703335e-09,1.925505409247217e-09
46134,4,280,5.9625954284703335e-09,1.925505409247217e-09
34230,4,280,5.9625954284703335e-09,1.925505409247217e-09
53274,4,280,5.9625954284703335e-09,1.925505409247217e-09
42944,4,280,5.9625954284703335e-09,1.925505409247217e-09
40156,4,280,5.9625954284703335e-09,1.925505409247217e-09
37316,4,280,5.9625954284703335e-09,1.925505409247217e-09
35468,4,280,5.9625954284703335e-09,1.925505409247217e-09
35378,4,280,5.9625954284703335e-09,1.925505409247217e-09
33074,4,280,5.9625954284703335e-09,1.925505409247217e-09
38898,4,280,5.9625954284703335e-09,1.925505409247217e-09
40464,4,280,5.9625954284703335e-09,1.925505409247217e-09
53902,4,280,5.9625954284703335e-09,1.925505409247217e-09
45800,4,280,5.9625954284703335e-09,1.925505409247217e-09
44090,4,280,5.9625954284703335e-09,1.925505409247217e-09
40158,4,280,5.9625954284703335e-09,1.925505409247217e-09
48414,4,280,5.9625954284703335e-09,1.925505409247217e-09
35168,4,280,5.9625954284703335e-09,1.925505409247217e-09
60796,4,280,5.9625954284703335e-09,1.925505409247217e-09
42664,4,280,5.9625954284703335e-09,1.925505409247217e-09
35342,4,280,5.9625954284703335e-09,1.925505409247217e-09
60758,4,280,5.9625954284703335e-09,1.925505409247217e-09
34012,4,280,5.9625954284703335e-09,1.925505409247217e-09
40790,4,280,5.9625954284703335e-09,1.925505409247217e-09
51598,4,280,5.9625954284703335e-09,1.925505409247217e-09
37340,4,280,5.9625954284703335e-09,1.925505409247217e-09
52326,4,280,5.9625954284703335e-09,1.925505409247217e-09
37228,4,280,5.9625954284703335e-09,1.925505409247217e-09
45000,4,280,5.9625954284703335e-09,1.925505409247217e-09
36236,4,280,5.9625954284703335e-09,1.925505409247217e-09
41994,4,280,5.9625954284703335e-09,1.925505409247217e-09
45562,4,280,5.9625954284703335e-09,1.925505409247217e-09
38710,4,280,5.9625954284703335e-09,1.925505409247217e-09
36206,4,280,5.9625954284703335e-09,1.925505409247217e-09
44412,4,280,5.9625954284703335e-09,1.925505409247217e-09
41278,4,280,5.9625954284703335e-09,1.925505409247217e-09
50670,4,280,5.9625954284703335e-09,1.925505409247217e-09
50388,4,280,5.9625954284703335e-09,1.925505409247217e-09
55768,4,280,5.9625954284703335e-09,1.925505409247217e-09
45788,4,280,5.9625954284703335e-09,1.925505409247217e-09
40824,4,280,5.9625954284703335e-09,1.925505409247217e-09
42396,4,280,5.9625954284703335e-09,1.925505409247217e-09
33304,4,280,5.9625954284703335e-09,1.925505409247217e-09
39446,4,280,5.9625954284703335e-09,1.925505409247217e-09
48960,4,280,5.9625954284703335e-09,1.925505409247217e-09
37696,4,280,5.9625954284703335e-09,1.925505409247217e-09
45700,4,280,5.9625954284703335e-09,1.925505409247217e-09
36464,4,280,5.9625954284703335e-09,1.925505409247217e-09
46094,4,280,5.9625954284703335e-09,1.925505409247217e-09
41104,4,280,5.9625954284703335e-09,1.925505409247217e-09
46002,4,280,5.9625954284703335e-09,1.925505409247217e-09
38620,4,280,5.9625954284703335e-09,1.925505409247217e-09
34646,4,280,5.9625954284703335e-09,1.925505409247217e-09
34288,4,280,5.9625954284703335e-09,1.925505409247217e-09
34082,4,280,5.9625954284703335e-09,1.925505409247217e-09
34548,4,280,5.9625954284703335e-09,1.925505409247217e-09
35830,4,280,5.9625954284703335e-09,1.925505409247217e-09
39186,4,280,5.9625954284703335e-09,1.925505409247217e-09
47754,4,280,5.9625954284703335e-09,1.925505409247217e-09
45544,4,280,5.9625954284703335e-09,1.925505409247217e-09
59436,4,280,5.9625954284703335e-09,1.925505409247217e-09
48074,4,280,5.9625954284703335e-09,1.925505409247217e-09
53622,4,280,5.9625954284703335e-09,1.925505409247217e-09
36408,4,280,5.9625954284703335e-09,1.925505409247217e-09
43054,4,280,5.9625954284703335e-09,1.925505409247217e-09
33454,4,280,5.9625954284703335e-09,1.925505409247217e-09
34826,4,280,5.9625954284703335e-09,1.925505409247217e-09
50870,4,280,5.9625954284703335e-09,1.925505409247217e-09
45340,4,280,5.9625954284703335e-09,1.925505409247217e-09
42882,4,280,5.9625954284703335e-09,1.925505409247217e-09
51938,4,280,5.9625954284703335e-09,1.925505409247217e-09
46302,4,280,5.9625954284703335e-09,1.925505409247217e-09
51706,4,280,5.9625954284703335e-09,1.925505409247217e-09
51356,4,280,5.9625954284703335e-09,1.925505409247217e-09
48772,4,280,5.9625954284703335e-09,1.925505409247217e-09
49560,4,280,5.9625954284703335e-09,1.925505409247217e-09
36520,4,280,5.9625954284703335e-09,1.925505409247217e-09
33462,4,280,5.9625954284703335e-09,1.925505409247217e-09
33612,4,280,5.9625954284703335e-09,1.925505409247217e-09
47850,4,280,5.9625954284703335e-09,1.925505409247217e-09
43002,4,280,5.9625954284703335e-09,1.925505409247217e-09
36498,4,280,5.9625954284703335e-09,1.925505409247217e-09
46660,4,280,5.9625954284703335e-09,1.925505409247217e-09
41148,4,280,5.9625954284703335e-09,1.925505409247217e-09
36984,4,280,5.9625954284703335e-09,1.925505409247217e-09
47748,4,280,5.9625954284703335e-09,1.925505409247217e-09
38922,4,280,5.9625954284703335e-09,1.925505409247217e-09
58710,4,280,5.9625954284703335e-09,1.925505409247217e-09
59804,4,280,5.9625954284703335e-09,1.925505409247217e-09
37128,4,280,5.9625954284703335e-09,1.925505409247217e-09
59310,4,280,5.9625954284703335e-09,1.925505409247217e-09
38364,4,280,5.9625954284703335e-09,1.925505409247217e-09
44082,4,280,5.9625954284703335e-09,1.925505409247217e-09
38604,4,280,5.9625954284703335e-09,1.925505409247217e-09
46096,4,280,5.9625954284703335e-09,1.925505409247217e-09
46830,4,280,5.9625954284703335e-09,1.925505409247217e-09
41200,4,280,5.9625954284703335e-09,1.925505409247217e-09
48202,4,280,5.9625954284703335e-09,1.925505409247217e-09
46442,4,280,5.9625954284703335e-09,1.925505409247217e-09
48122,4,280,5.9625954284703335e-09,1.925505409247217e-09
52296,4,280,5.9625954284703335e-09,1.925505409247217e-09
39150,4,280,5.9625954284703335e-09,1.925505409247217e-09
45594,4,280,5.9625954284703335e-09,1.925505409247217e-09
39946,4,280,5.9625954284703335e-09,1.925505409247217e-09
60786,4,280,5.9625954284703335e-09,1.925505409247217e-09
38622,4,280,5.9625954284703335e-09,1.925505409247217e-09
33750,4,280,5.9625954284703335e-09,1.925505409247217e-09
47158,4,280,5.9625954284703335e-09,1.925505409247217e-09
39160,4,280,5.9625954284703335e-09,1.925505409247217e-09
35516,4,280,5.9625954284703335e-09,1.925505409247217e-09
49868,4,280,5.9625954284703335e-09,1.925505409247217e-09
57264,4,280,5.9625954284703335e-09,1.925505409247217e-09
34322,4,280,5.9625954284703335e-09,1.925505409247217e-09
41756,4,280,5.9625954284703335e-09,1.925505409247217e-09
39210,4,280,5.9625954284703335e-09,1.925505409247217e-09
41024,4,280,5.9625954284703335e-09,1.925505409247217e-09
52172,4,280,5.9625954284703335e-09,1.925505409247217e-09
53702,4,280,5.9625954284703335e-09,1.925505409247217e-09
46466,4,280,5.9625954284703335e-09,1.925505409247217e-09
37782,4,280,5.9625954284703335e-09,1.925505409247217e-09
39474,4,280,5.9625954284703335e-09,1.925505409247217e-09
47388,4,280,5.9625954284703335e-09,1.925505409247217e-09
50888,4,280,5.9625954284703335e-09,1.925505409247217e-09
49034,4,280,5.9625954284703335e-09,1.925505409247217e-09
42334,4,280,5.9625954284703335e-09,1.925505409247217e-09
40134,4,280,5.9625954284703335e-09,1.925505409247217e-09
33882,4,280,5.9625954284703335e-09,1.925505409247217e-09
41936,4,280,5.9625954284703335e-09,1.925505409247217e-09
37260,4,280,5.9625954284703335e-09,1.925505409247217e-09
53278,4,280,5.9625954284703335e-09,1.925505409247217e-09
36554,4,280,5.9625954284703335e-09,1.925505409247217e-09
48612,4,280,5.9625954284703335e-09,1.925505409247217e-09
48088,4,280,5.9625954284703335e-09,1.925505409247217e-09
34902,4,280,5.9625954284703335e-09,1.925505409247217e-09
35464,4,280,5.9625954284703335e-09,1.925505409247217e-09
34550,4,280,5.9625954284703335e-09,1.925505409247217e-09
49516,4,280,5.9625954284703335e-09,1.925505409247217e-09
42954,4,280,5.9625954284703335e-09,1.925505409247217e-09
45914,4,280,5.9625954284703335e-09,1.925505409247217e-09
56594,4,280,5.9625954284703335e-09,1.925505409247217e-09
37412,4,280,5.9625954284703335e-09,1.925505409247217e-09
40596,4,280,5.9625954284703335e-09,1.925505409247217e-09
39616,4,280,5.9625954284703335e-09,1.925505409247217e-09
36192,4,280,5.9625954284703335e-09,1.925505409247217e-09
43118,4,280,5.9625954284703335e-09,1.925505409247217e-09
36466,4,280,5.9625954284703335e-09,1.925505409247217e-09
40960,4,280,5.9625954284703335e-09,1.925505409247217e-09
35798,4,280,5.9625954284703335e-09,1.925505409247217e-09
46772,4,280,5.9625954284703335e-09,1.925505409247217e-09
53030,4,280,5.9625954284703335e-09,1.925505409247217e-09
38166,4,280,5.9625954284703335e-09,1.925505409247217e-09
34994,4,280,5.9625954284703335e-09,1.925505409247217e-09
41890,4,280,5.9625954284703335e-09,1.925505409247217e-09
39360,4,280,5.9625954284703335e-09,1.925505409247217e-09
52192,4,280,5.9625954284703335e-09,1.925505409247217e-09
35364,4,280,5.9625954284703335e-09,1.925505409247217e-09
60476,4,280,5.9625954284703335e-09,1.925505409247217e-09
59440,4,280,5.9625954284703335e-09,1.925505409247217e-09
32990,4,280,5.9625954284703335e-09,1.925505409247217e-09
33442,4,280,5.9625954284703335e-09,1.925505409247217e-09
40900,4,280,5.9625954284703335e-09,1.925505409247217e-09
47792,4,280,5.9625954284703335e-09,1.925505409247217e-09
54282,4,280,5.9625954284703335e-09,1.925505409247217e-09
50318,4,280,5.9625954284703335e-09,1.925505409247217e-09
35546,4,280,5.9625954284703335e-09,1.925505409247217e-09
41392,4,280,5.9625954284703335e-09,1.925505409247217e-09
52314,4,280,5.9625954284703335e-09,1.925505409247217e-09
